unit_id,case_name,city,district,longitude,latitude,space_type,treat,update_year,year,post,update_type,update_intensity,poi_density,green_view_index,ndvi,lst,night_light,road_density,transit_accessibility,cultural_facility_density,commercial_density,sentiment_score,heritage_integrity,pedestrian_accessibility,mobility_intensity,pedestrian_count,checkin_density,public_service_density,life_service_coverage,land_use_mix,fifteen_minute_life_circle,waterfront_accessibility,walkability,safety_score,aesthetic_score,cultural_identity_score,complaint_reduction,commercial_growth,enterprise_density,rent_growth,consumption_heat,store_opening_rate,historic_building_density,traditional_street_continuity,local_culture_keyword_score,building_density,building_age,block_size,distance_to_cbd,distance_to_waterfront,distance_to_metro,distance_to_bus,distance_to_park,public_space_improvement,heritage_renovation_intensity,commercial_upgrade_intensity,population_density,initial_commercial_density,governance_type,heritage_constraint,tourism_business_density,nighttime_consumption,public_space_node_density,industrial_reuse_intensity,office_poi_growth
SHWB_011,Shanghai West Bund,Shanghai,Control Fringe,121.46223961741553,31.18614604030889,industrial_reuse_area,0,2020,2024,1,industrial_waterfront,0.7551413101607407,387.72953170811724,0.7874843981447011,0.5494378461120204,28.67958458179315,52.17082022663185,6.537197434414296,0.6723466414243422,7.677895373037845,286.1650155135397,0.5449815966786833,0.2696032387429196,0.6171243555422483,1800.0,4500.0,160.1913526635639,34.209802310347,0.5459179235836393,0.5347253524963916,0.6024193119135527,0.7868109592596965,0.8218587790216648,0.7314198534423234,0.788557297499896,0.4842432111841477,0.6159997415730353,0.5640906934841187,167.83596323037068,0.3210799713208196,0.4426430626308434,0.43728797932458296,14.707166062243385,0.39287187519867894,0.5640761697721937,3.012801315030303,70.36917102536731,3.481694809364034,11.464941275452455,2.212249551692739,2.1777294273425536,1.0706829620330978,1.3961306978161767,0.7104666913078912,0.16150812580123725,0.244098477281409,15570.551362058415,52.200317247135125,government_led,0.311488246161914,0.2743782481194001,0.4208194697978122,0.7230049187707946,0.6138019036389214,0.12625179132143413
SHWB_012,Shanghai West Bund,Shanghai,Core,121.45950233660683,31.177190579590103,cultural_core,1,2020,2024,1,industrial_waterfront,0.6697685724750196,490.354976254395,0.8267572724574352,0.6942270530407504,28.070124088410065,72.50946266138621,6.998271776296559,0.7516804606742133,24.930683816969992,360.0,0.7118713170964674,0.4442385621714924,0.8018026205097113,1800.0,4500.0,220.0,42.0,0.7422105350169279,0.6206944563329141,0.5894374493667484,1.0,0.862531363419597,0.8254271682742826,0.7745763128923384,0.7971105261055972,0.7140195073105721,0.6245907545928855,173.1658978767684,0.4515039677050404,0.8096277090617721,0.48380896396958895,27.091845087058537,0.5457190672647227,0.7071921891273854,2.2587973425895367,59.99986686938904,5.55948384324666,13.2938516941995,0.42096153073106446,2.27980867162597,0.8761988601776856,1.5314607665086617,0.5532739776056012,0.3075412765422022,0.2393699269067538,18736.78099104736,107.04624713161502,government_led,0.47329250664365075,0.37291602606438884,0.6271392731146045,0.4954358743637207,0.7960886808536929,0.7453346442734095
SHWB_013,Shanghai West Bund,Shanghai,Core,121.46327864766505,31.201921772658682,waterfront_core,1,2020,2024,1,industrial_waterfront,0.764656394146334,582.4382274500488,0.9313650380343862,0.552158539642573,28.01215557916793,81.94568941625627,8.229109168548174,0.744194907535746,29.136822189905374,360.0,0.8903635905765713,0.26189179392980266,0.9400693101278439,1800.0,4500.0,220.0,42.0,0.7337049811531089,0.7482038430193443,0.8952372251944728,0.7382027742702452,1.0,0.9127235059921739,0.9416488378073555,0.7426036580954612,0.7913189667993002,0.6293528141652533,180.0,0.4190659300876818,0.7215862489633594,0.5619077332891167,15.1554688155954,0.36150597867807693,0.6998683388403136,2.3100921723436096,52.40900153259536,3.481552155680186,5.9894018440402075,0.9635219027187854,2.3284143370514223,0.5612804679285555,1.0698936355642954,0.754274703327298,0.2654335021423777,0.2810622916552825,23571.221325782844,129.95691381719433,public_private_partnership,0.23370826124764754,0.40055540814408797,0.5656709615699309,0.8098609582620762,0.8506296660456246,0.9287242457113111
SHWB_014,Shanghai West Bund,Shanghai,Control Fringe,121.44496512600996,31.200382934418617,industrial_reuse_area,0,2020,2024,1,industrial_waterfront,0.22931693130110445,247.9841895094565,0.7332094243133999,0.5529934021945896,27.47900436838774,65.2158752542496,7.054952008676904,0.20423875922876938,22.795982115629858,360.0,0.6449063512883623,0.49137018082395645,0.7754549985197956,1800.0,4500.0,220.0,27.953869680966054,0.5212835541717841,0.5708136113923439,0.5828008103385892,0.8640410463469059,0.8645135463913171,0.634504860180179,0.7924545178290482,0.7778412252506571,0.5626281379202621,0.5828066855777194,165.09919855162508,0.3957411400713352,0.5902203221362138,0.3077202873411594,20.90639351146992,0.5162655340908022,0.5614970124612655,2.056029980255477,56.70925423384081,3.633232384532067,14.540040977086678,0.9750136897101427,2.173304044557751,1.0980142765435896,1.3920911889529668,0.7704392174048196,0.14929383176916153,0.12298643640306954,14952.798120352969,132.74627372309544,public_private_partnership,0.486056180815505,0.4411375036763625,0.5788958535325688,0.7745053313140553,0.4220173668403312,0.24476685596672895
SHWB_015,Shanghai West Bund,Shanghai,Control Fringe,121.46383163448832,31.192408557868013,cultural_core,0,2020,2024,1,industrial_waterfront,0.33988122584425123,333.4369068018247,0.8282554587821563,0.6323121128831862,29.370193330173215,40.65278652015589,5.529282662727633,0.5434740209363568,28.930710062758436,242.97825132190763,0.8322462150719813,0.54143953077741,0.7238322919840092,1800.0,4500.0,122.17828046817822,42.0,0.5928095606029312,0.5492399115289821,0.7559329788957717,0.8066267395943711,0.8093380938919059,0.7522549939018724,0.923158089648327,0.9145516123578661,0.6463357886199222,0.49512859211502386,92.79388791155259,0.3155327105012185,0.5734181617995305,0.18443218880961199,28.850982899160034,0.600037100213075,0.5524240480607585,2.012663934906789,46.394378489835695,3.2079011979245697,13.28611288141645,1.206549175908747,2.5665768881414794,1.188960848041896,1.9741602905808788,0.6280218883593593,0.1607647339552477,0.0769812228851181,17384.582126215602,22.194184453926802,public_private_partnership,0.5513058131067702,0.026021902902298666,0.371842198809943,0.6291147541211274,0.22592345281850024,0.10090086252869246
SHWB_016,Shanghai West Bund,Shanghai,Core,121.43420077936916,31.19318566229223,cultural_core,1,2020,2024,1,industrial_waterfront,0.7916606503093826,485.2453055392163,1.0,0.7468291081682618,27.492644893561906,77.8944725840691,4.394414602334686,0.5579978381560239,32.089453959754664,360.0,1.0,0.3650596218396221,0.9089544488073578,1800.0,4500.0,220.0,42.0,0.7913701194002132,0.6269900498915139,0.6782674186450384,0.9215818397041546,1.0,1.0,1.0,0.980503201638989,0.9981877555047424,0.758778575743893,180.0,0.7217431828137625,0.9060057205545932,0.5908241022806519,26.11844993855083,0.6008833836973891,0.8434651303172582,2.1098110027557158,82.08925442560921,3.2639486680139242,12.619563317000132,1.0014381511670318,2.7269296421976685,1.2836126471784086,1.3176743431870441,0.7838276968162597,0.3007547080089526,0.29801575233063293,17243.97888715609,104.6493248524063,public_private_partnership,0.35397567865258356,0.35621996672480677,0.43624156406441433,0.9729330959292407,0.6768373819945424,0.62690609671801
SHWB_017,Shanghai West Bund,Shanghai,Core,121.45603594286477,31.171254001285522,industrial_reuse_area,1,2020,2024,1,industrial_waterfront,0.9662000555128446,308.8266706358378,0.9499383117634836,0.6910782141675168,27.708748708460643,90.0,4.0325479387569425,0.5645525331748195,29.047190344721116,360.0,0.9912413899292708,0.48508807187543745,1.0,1800.0,4500.0,220.0,39.554920868011294,0.6685524576906473,0.520137202077259,0.7453382144889364,0.7282710092862955,0.8643856698644504,0.9118595071029094,0.9803146221323749,0.8925621581773118,0.968761593334303,0.9003437666612264,180.0,0.6198740243430718,0.8629398728486088,0.482237169770512,27.692304463306552,0.5734287004808268,0.8930759194001051,1.9883375424496343,92.2206737657017,2.2193705803430235,15.509992828939453,1.4834266192560133,2.768309064291161,1.756646829379871,0.36644429458673117,0.9214358556611145,0.5831344122714847,0.5853752319461701,13855.403441508146,158.66000258881786,government_led,0.49508955461096543,0.5904816025486401,0.8098237057558901,1.0,0.8070684054994038,0.809604974850501
SHWB_018,Shanghai West Bund,Shanghai,Core,121.45820634926424,31.214535411685183,cultural_core,1,2020,2024,1,industrial_waterfront,0.970840595044622,481.6667926468511,0.9789683847410697,0.7948232995457195,25.507417251815006,73.88754137217433,6.298152299785476,0.6854532925480954,35.0,360.0,0.942442326877937,0.3342760958969311,1.0,1800.0,4500.0,220.0,42.0,0.7875863395624397,0.6014109643077821,0.7314852716644198,1.0,0.9417283780556212,1.0,0.9841675267672283,0.8926483556969577,0.7223203718084243,0.7946127869865844,180.0,0.6772418904296437,0.7262095780556495,0.6210358434726603,10.7280176363999,0.474120816985205,0.7696792314203632,1.4356562443242833,84.78997281083043,4.472429452901698,15.443136538875326,0.05,1.7695788195781752,1.2895229040892533,1.2174535966333315,0.6734697722554924,0.3783196331416769,0.32963351394160134,16707.29778826543,119.09070523816621,government_led,0.4138085938955181,0.3608046621932626,0.44404790971999913,0.7156933990534865,0.8278752999196763,0.8508618304653995
SHWB_019,Shanghai West Bund,Shanghai,Core,121.46271593577094,31.182739043867223,cultural_core,1,2020,2024,1,industrial_waterfront,0.7085270384320796,650.0,0.828586098816158,0.7300303761297667,29.32367412571237,63.27611217702933,10.850491720853064,0.7320020194054706,23.381829934921495,360.0,0.7832202530764577,0.5723552904800462,0.875160795958721,1800.0,4500.0,220.0,42.0,0.9219922822781216,0.8228291553575809,0.8911052980569983,1.0,1.0,0.8311473305550541,0.9293744505382135,0.8154726945440448,0.848842089464485,0.6230523625127643,180.0,0.4739735083977099,0.791834873922038,0.46872818243725567,30.169501537038578,0.7307830674080593,0.84209764243996,4.485846615557359,15.96066296811695,4.995840220283459,1.0,0.20295177751037935,0.8783071152595738,0.05,0.8898903712251918,0.6726356695734229,0.4396460052826297,0.3143835632787819,32976.17739422167,88.2244563525152,public_private_partnership,0.5223845849356729,0.4455308832280252,0.5060588853184524,0.7608918212800838,0.7419413848957772,0.7031043627153183
SHWB_020,Shanghai West Bund,Shanghai,Core,121.43447115052852,31.20225989278798,waterfront_core,1,2020,2024,1,industrial_waterfront,1.0,650.0,0.8106190334602624,0.5990131410291546,28.05972679520422,83.96868018340518,10.601430480529105,0.7128834503260496,35.0,360.0,1.0,0.6202795078238108,0.9476814032533357,1800.0,4500.0,220.0,42.0,0.8894982686471655,0.8486256163151069,0.8435627500031528,0.718569360454346,1.0,0.8555148007661192,0.9076965820504242,1.0,0.795002033861727,0.6093494365400985,180.0,0.5241706462478206,0.7716431115009587,0.39686783994697644,31.997588475139704,0.6589572309931478,0.7739228093583541,4.020276347244633,22.776099630455665,3.5301946452916444,7.099915773634959,2.4010182578437074,0.6935964667416646,0.928479342146356,0.913242268417757,0.7610159582194416,0.5880201341781843,0.19343305189709203,26379.800606966168,93.11481784979226,public_private_partnership,0.7574025656969356,0.2528099723496771,0.5814959126808206,0.6504535186725626,0.6200740213790138,0.7405326077627032
SHWB_021,Shanghai West Bund,Shanghai,Control Fringe,121.45600690922356,31.188739873044643,cultural_core,0,2020,2024,1,industrial_waterfront,0.8752034052736776,376.8277215768476,0.893255061906314,0.6748390051951063,26.655944627088118,79.32629878134242,3.37801605861061,0.3272932895129669,24.180455925342095,360.0,0.7532627846742376,0.39787268931602304,0.8951170328707495,1800.0,4500.0,220.0,42.0,0.6455058582776948,0.5556133515958216,0.5616116094259138,0.9786532087088378,0.8252652683620779,0.7615606606333213,0.8653165907599034,0.6585170036466694,0.7507685353483013,0.6840522096574633,177.56566996498043,0.44040049163228,0.698540509853903,0.5009231467411687,18.918173770950432,0.4671951128890148,0.5628498844686644,1.3958409976163522,68.85820884876652,2.7969219837098382,13.775399294848949,0.18732774944476122,1.6518975142594614,1.1748789585918298,0.9351498891301367,0.8216816338061423,0.30220002857094075,0.5056788593634121,12730.305826772495,161.13747255431443,public_private_partnership,0.30202377954911014,0.5579898080157356,0.5938979737703938,0.8233664484992879,0.6741092380623662,0.2449220154381819
SHWB_022,Shanghai West Bund,Shanghai,Core,121.44925312703671,31.199260226803244,cultural_core,1,2020,2024,1,industrial_waterfront,1.0,650.0,0.8751596737727927,0.7376983542316915,29.215363845017716,75.14828956561523,9.486834316471697,0.7426597439357345,27.7682970921965,360.0,1.0,0.2309087399535093,0.9650795351837897,1800.0,4500.0,220.0,42.0,0.8459941081557788,0.6914814770628428,0.8880736669207241,1.0,0.8960401935941105,0.8420804591101536,0.883618345313907,0.8017446597886828,0.9251950489734309,0.7517677068281903,180.0,0.578901252655901,0.8519383273332853,0.6942807485577015,14.590929207488715,0.36493198529749016,0.8170607808310525,3.865505237320109,50.05487012820827,4.7761259516038574,7.254764776964846,0.18335851058971792,0.4965090300016308,0.5841782403579246,2.403472609754312,0.5775171955962562,0.1172886351585338,0.5859671000989553,30573.39607916687,180.94244502828894,government_led,0.17175983999515565,0.6498122259329395,0.37350451731824463,0.622638772608944,0.805772109896037,0.8774381326851208
SHWB_023,Shanghai West Bund,Shanghai,Core,121.44801633057581,31.18882575220773,cultural_core,1,2020,2024,1,industrial_waterfront,0.6430785596913023,358.6277123565905,1.0,0.7743785739204371,26.25714314209598,82.90193756648137,6.2290472442662805,0.5245510246853262,34.77253491574418,360.0,0.9827783302708688,0.44665347188493515,1.0,1800.0,4500.0,220.0,42.0,0.750825553279609,0.6017026816701506,0.7317715567854107,0.9185978558881632,1.0,1.0,1.0,0.9923536534295724,1.0,0.8255391318419055,180.0,0.4948961409787558,0.8609049838114141,0.656169294603875,24.450930650347956,0.5384524820936135,0.8972952332310581,1.907981227215089,65.86205617979866,1.7847934352041694,14.894738475143694,0.05,2.113531036066462,1.5527248864971892,0.4207528314661695,0.9981135405023753,0.42931951193211904,0.2834414595971669,15926.262563686321,119.83390641139407,government_led,0.5069448666294591,0.36594114585007126,0.620995408738634,0.9755588861332296,0.7331029451469192,0.5758127562947876
SHWB_024,Shanghai West Bund,Shanghai,Control Fringe,121.46397157660661,31.184098616850303,cultural_core,0,2020,2024,1,industrial_waterfront,0.5676882778521326,460.9579330859939,0.8845319653142252,0.7355132731264312,27.630729037248294,46.63608160781779,5.839183471803047,0.43728008561749104,13.303521855929791,201.39806502244335,0.8147747607717828,0.3785244898561989,0.9704157247354162,1800.0,4500.0,113.17720432145636,34.096418586210845,0.6791951299167315,0.5594403139440497,0.7635421141736116,0.9922158000698884,0.8855121681689331,0.8823601805169917,0.8412586795288474,0.6981438148889995,0.8771717947878596,0.48825878284688673,115.94432998100078,0.2864658491097315,0.5148284090167986,0.311515799373958,19.718436135155706,0.6046800720883715,0.6958298696482222,1.8573460893325107,60.88513238911595,3.915166414969117,8.064637923482094,0.5412132079597517,2.5781425130201288,1.1022230303151834,0.6211626446802039,0.8202417041267155,0.2258176799046432,0.025186625828413387,17336.626217648318,10.0,government_led,0.4617299451452312,0.04898585972516245,0.1913695372515654,0.8501465146951537,0.9096661770604015,0.2769899993129293
SHWB_025,Shanghai West Bund,Shanghai,Core,121.45358419825901,31.18691608208194,waterfront_core,1,2020,2024,1,industrial_waterfront,0.45123676864724127,421.52140941413853,0.8757615831860969,0.5976749896987411,28.936620891924385,90.0,6.5280381567375585,0.7386731639493397,25.574590392693125,360.0,0.9566325966958134,0.3493292699366015,0.8752914702485265,1800.0,4500.0,220.0,42.0,0.7450725441072703,0.49510313730396455,0.8131118288888118,0.8591739447028387,0.7814329912342803,0.7895749755387839,0.9532034470495604,0.8361271147784964,0.5956197979643743,0.7673506927141446,176.80018948217773,0.7035801513551707,0.8348170338152754,0.5779666355468372,21.81612552256975,0.48649033020328464,0.8035927579835374,1.833256414541541,69.79740367448599,5.345831557081883,13.261804770614843,0.6674230705714627,2.0944964892503637,1.317068033674686,1.4515866278885177,0.5881023367603029,0.19968075412914738,0.20795978331627107,19460.48475929712,76.89868516937136,government_led,0.21723805513393435,0.3498233652366829,0.6274396417340597,0.5492132624902222,0.7493029132029326,0.7559557916350113
SHWB_026,Shanghai West Bund,Shanghai,Core,121.45862502811924,31.16870325507274,industrial_reuse_area,1,2020,2024,1,industrial_waterfront,1.0,503.71585983017167,1.0,0.6534841931772828,28.27070594036379,89.36250507282968,8.959391221332588,0.7475750280063489,31.465526629426854,360.0,1.0,0.5286751084069025,1.0,1800.0,4500.0,220.0,42.0,0.9654887773930667,0.6530328743167847,0.8915651575060727,0.9962512304575887,0.8689514608334362,0.9836505472755944,1.0,0.9116628103506796,0.7640558066762106,0.7247709876289542,180.0,0.4919933448007602,0.9267254697713344,0.5340213256236276,30.508832940424945,0.5327603748957725,0.840344940585261,3.209152021179009,67.82043585036493,4.808137144330612,9.126261744382983,0.05,1.755878421645028,1.0485527779450894,1.875571854710175,0.5347654477245173,0.41248660221246064,0.340461427268223,19131.73973121198,56.73962779931954,government_led,0.5841890561768182,0.23354884906841508,0.6148667529230236,0.49314946488738187,0.3589675953851599,0.6510596028119386
